B_field,"[0, 0, 0.002]"
orientation,"(0, 0, 1)"
frequencies,"[2.         2.02020202 2.04040404 2.06060606 2.08080808 2.1010101
 2.12121212 2.14141414 2.16161616 2.18181818 2.2020202  2.22222222
 2.24242424 2.26262626 2.28282828 2.3030303  2.32323232 2.34343434
 2.36363636 2.38383838 2.4040404  2.42424242 2.44444444 2.46464646
 2.48484848 2.50505051 2.52525253 2.54545455 2.56565657 2.58585859
 2.60606061 2.62626263 2.64646465 2.66666667 2.68686869 2.70707071
 2.72727273 2.74747475 2.76767677 2.78787879 2.80808081 2.82828283
 2.84848485 2.86868687 2.88888889 2.90909091 2.92929293 2.94949495
 2.96969697 2.98989899 3.01010101 3.03030303 3.05050505 3.07070707
 3.09090909 3.11111111 3.13131313 3.15151515 3.17171717 3.19191919
 3.21212121 3.23232323 3.25252525 3.27272727 3.29292929 3.31313131
 3.33333333 3.35353535 3.37373737 3.39393939 3.41414141 3.43434343
 3.45454545 3.47474747 3.49494949 3.51515152 3.53535354 3.55555556
 3.57575758 3.5959596  3.61616162 3.63636364 3.65656566 3.67676768
 3.6969697  3.71717172 3.73737374 3.75757576 3.77777778 3.7979798
 3.81818182 3.83838384 3.85858586 3.87878788 3.8989899  3.91919192
 3.93939394 3.95959596 3.97979798 4.        ]"
t,50
n_evolution,100
amp,0.1

Frequencies,Expectations
2.0,0.9902071664393484
2.0202020202020203,0.9936968362410489
2.04040404040404,0.9965905079883738
2.0606060606060606,0.9995695736429405
2.080808080808081,0.9961422499887786
2.101010101010101,0.9874641288842869
2.121212121212121,0.9853449918938479
2.1414141414141414,0.9894216098036165
2.1616161616161618,0.993909362166756
2.1818181818181817,0.9988353574365966
2.202020202020202,0.9968965235093998
2.2222222222222223,0.9852083886806945
2.242424242424242,0.9782554443136517
2.2626262626262625,0.981610857688888
2.282828282828283,0.9883588470280434
2.303030303030303,0.9966536778334939
2.323232323232323,0.9978336152585215
2.3434343434343434,0.9829222634462067
2.3636363636363638,0.9675569614852406
2.383838383838384,0.9667055020785069
2.404040404040404,0.9756988618891301
2.4242424242424243,0.9901673845097005
2.4444444444444446,0.9985076319609791
2.4646464646464645,0.9811675047095534
2.484848484848485,0.9506090797685444
2.505050505050505,0.9356563849491568
2.525252525252525,0.9423413461601804
2.5454545454545454,0.9674356261134403
2.5656565656565657,0.9947154709877171
2.5858585858585856,0.9828525319889093
2.606060606060606,0.9246407027145247
2.6262626262626263,0.8625318802050332
2.6464646464646466,0.8313158168562905
2.666666666666667,0.854857135064699
2.686868686868687,0.9309250179993751
2.707070707070707,0.985799519654397
2.7272727272727275,0.9325513046364003
2.7474747474747474,0.7621606227823153
2.7676767676767677,0.49630503091009437
2.787878787878788,0.22444112410129777
2.808080808080808,0.05697149721909002
2.8282828282828283,0.0012070264107218673
2.8484848484848486,0.017099858908017955
2.8686868686868685,0.03884107801647739
2.888888888888889,0.02517958084374449
2.909090909090909,0.0006896619813162711
2.9292929292929295,0.03543688769754697
2.94949494949495,0.17361556813553097
2.9696969696969697,0.4218451217232028
2.98989898989899,0.7081870652709915
3.0101010101010104,0.9078364935277236
3.0303030303030303,0.9834707070885103
3.0505050505050506,0.9455027930173419
3.070707070707071,0.8572214113949483
3.090909090909091,0.8139449650919599
3.111111111111111,0.8420638793349847
3.1313131313131315,0.9073663523261994
3.1515151515151514,0.9710478399540038
3.1717171717171717,0.9960900150050228
3.191919191919192,0.9709539571767464
3.212121212121212,0.9363573637070495
3.2323232323232327,0.9266233626967035
3.2525252525252526,0.9417027328981143
3.272727272727273,0.9718094065144898
3.2929292929292933,0.9960304559377606
3.313131313131313,0.9923536094389442
3.3333333333333335,0.9727221986748046
3.353535353535354,0.9609633080027226
3.3737373737373737,0.9623173654256937
3.393939393939394,0.9761086822765328
3.4141414141414144,0.9941304401869153
3.4343434343434343,0.9978385533840645
3.4545454545454546,0.986900387399973
3.474747474747475,0.9772394100222894
3.494949494949495,0.9746450268331059
3.5151515151515156,0.9803376158500116
3.5353535353535355,0.9928766708157195
3.5555555555555554,0.9991664197966019
3.575757575757576,0.9934273323771555
3.595959595959596,0.9859272797844225
3.6161616161616164,0.9824293011817476
3.6363636363636367,0.9840008710027455
3.6565656565656566,0.9922529352429066
3.676767676767677,0.9991271696355896
3.6969696969696972,0.9967273692068421
3.717171717171717,0.990975800889917
3.7373737373737375,0.9875584193941572
3.757575757575758,0.9870977774029119
3.7777777777777777,0.9921105022944265
3.7979797979797985,0.9986021912292607
3.8181818181818183,0.9984485812841407
3.8383838383838382,0.9941061554685738
3.858585858585859,0.9910368685103123
3.878787878787879,0.9896882940697544
3.8989898989898992,0.9923305617195178
3.9191919191919196,0.9979392475918923
3.9393939393939394,0.9992998977053796
3.95959595959596,0.9961490779807769
3.97979797979798,0.993446035731033
4.0,0.9918281042208877
