B_field,"[0, 0, 0.02]"
orientation,"(0, 0, 1)"
frequencies,"[2.         2.02020202 2.04040404 2.06060606 2.08080808 2.1010101
 2.12121212 2.14141414 2.16161616 2.18181818 2.2020202  2.22222222
 2.24242424 2.26262626 2.28282828 2.3030303  2.32323232 2.34343434
 2.36363636 2.38383838 2.4040404  2.42424242 2.44444444 2.46464646
 2.48484848 2.50505051 2.52525253 2.54545455 2.56565657 2.58585859
 2.60606061 2.62626263 2.64646465 2.66666667 2.68686869 2.70707071
 2.72727273 2.74747475 2.76767677 2.78787879 2.80808081 2.82828283
 2.84848485 2.86868687 2.88888889 2.90909091 2.92929293 2.94949495
 2.96969697 2.98989899 3.01010101 3.03030303 3.05050505 3.07070707
 3.09090909 3.11111111 3.13131313 3.15151515 3.17171717 3.19191919
 3.21212121 3.23232323 3.25252525 3.27272727 3.29292929 3.31313131
 3.33333333 3.35353535 3.37373737 3.39393939 3.41414141 3.43434343
 3.45454545 3.47474747 3.49494949 3.51515152 3.53535354 3.55555556
 3.57575758 3.5959596  3.61616162 3.63636364 3.65656566 3.67676768
 3.6969697  3.71717172 3.73737374 3.75757576 3.77777778 3.7979798
 3.81818182 3.83838384 3.85858586 3.87878788 3.8989899  3.91919192
 3.93939394 3.95959596 3.97979798 4.        ]"
t,50
n_evolution,100
amp,0.1

Frequencies,Expectations
2.0,0.9554603454820887
2.0202020202020203,0.9568112139756826
2.04040404040404,0.9725950328497464
2.0606060606060606,0.9956553719587474
2.080808080808081,0.9932945827080885
2.101010101010101,0.9506013694795625
2.121212121212121,0.8974458441675142
2.1414141414141414,0.8637452961724941
2.1616161616161618,0.8736535147065371
2.1818181818181817,0.9366522856658084
2.202020202020202,0.9965588404583604
2.2222222222222223,0.9622039693151998
2.242424242424242,0.8036315473427196
2.2626262626262625,0.5293252637786233
2.282828282828283,0.22894470642581252
2.303030303030303,0.05811429567568912
2.323232323232323,0.0698496498229851
2.3434343434343434,0.27018308107699335
2.3636363636363638,0.576925500808704
2.383838383838384,0.8356918676066163
2.404040404040404,0.9785117696220578
2.4242424242424243,0.989122825424899
2.4444444444444446,0.9181856236282633
2.4646464646464645,0.858345229879235
2.484848484848485,0.852532626718366
2.505050505050505,0.8952192253891745
2.525252525252525,0.9579083565552288
2.5454545454545454,0.9971444168629957
2.5656565656565657,0.9911643779741004
2.5858585858585856,0.9632706512024893
2.606060606060606,0.9431111351434142
2.6262626262626263,0.9448791151596936
2.6464646464646466,0.9683447456061045
2.666666666666667,0.9936867003059501
2.686868686868687,0.9988038049147507
2.707070707070707,0.9852421547243243
2.7272727272727275,0.9688637819097103
2.7474747474747474,0.9631192985551991
2.7676767676767677,0.9737605666267106
2.787878787878788,0.9917085330500113
2.808080808080808,0.9998285467532542
2.8282828282828283,0.9922748734111505
2.8484848484848486,0.9774704673991755
2.8686868686868685,0.9685047342712348
2.888888888888889,0.9738570883206726
2.909090909090909,0.9889037444222003
2.9292929292929295,0.9993764165198001
2.94949494949495,0.9952916030028893
2.9696969696969697,0.9792857828764123
2.98989898989899,0.9653425474192346
3.0101010101010104,0.966727534767458
3.0303030303030303,0.98204877399749
3.0505050505050506,0.9972652368417992
3.070707070707071,0.9973026211593176
3.090909090909091,0.9769552293271898
3.111111111111111,0.9509742139803886
3.1313131313131315,0.9431129371893751
3.1515151515151514,0.9601744204353977
3.1717171717171717,0.987535150160663
3.191919191919192,0.9996395477261593
3.212121212121212,0.9721585760406525
3.2323232323232327,0.9117219772215231
3.2525252525252526,0.8614893688499565
3.272727272727273,0.8590375684406886
3.2929292929292933,0.909480032084292
3.313131313131313,0.9794600912347686
3.3333333333333335,0.9920844664444768
3.353535353535354,0.8757795632894989
3.3737373737373737,0.63760192908064
3.393939393939394,0.338897074806997
3.4141414141414144,0.1002805678644711
3.4343434343434343,0.043699315387971976
3.4545454545454546,0.1777143973375415
3.474747474747475,0.45299937790249967
3.494949494949495,0.7504131001794304
3.5151515151515156,0.9412910499454836
3.5353535353535355,0.998661820525499
3.5555555555555554,0.9517108428735618
3.575757575757576,0.875598091282645
3.595959595959596,0.8476865860405123
3.6161616161616164,0.8796084474919726
3.6363636363636367,0.9373281600970881
3.6565656565656566,0.9859136964760066
3.676767676767677,0.998377423655692
3.6969696969696972,0.975402014840169
3.717171717171717,0.9510096108393886
3.7373737373737375,0.9475583940892752
3.757575757575758,0.9622232648286682
3.7777777777777777,0.9849929076272834
3.7979797979797985,0.9992252132976261
3.8181818181818183,0.9931230896845308
3.8383838383838382,0.9788605854743726
3.858585858585859,0.9722921238415531
3.878787878787879,0.9755227055115481
3.8989898989898992,0.98660676273403
3.9191919191919196,0.9979621036554297
3.9393939393939394,0.9979792567469772
3.95959595959596,0.9894806813320745
3.97979797979798,0.9835798479987213
4.0,0.9831739695708935
